run_id,experiment,seed,model_profile,proportions_option,question_number,tweet_file,num_agents,graph_model,homophily,survey_ctx,num_news_agents,activity_exponent,stimulus_mode,survey_order_mode,max_steps,survey_interval
30201,e3_topology,30201,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30202,e3_topology,30202,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30203,e3_topology,30203,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30204,e3_topology,30204,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30205,e3_topology,30205,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30206,e3_topology,30206,minitaur_loras,blueprint,29,environmental_protection_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30207,e3_topology,30207,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30208,e3_topology,30208,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30209,e3_topology,30209,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30210,e3_topology,30210,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30211,e3_topology,30211,qwen_loras,blueprint,29,environmental_protection_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30212,e3_topology,30212,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30213,e3_topology,30213,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30214,e3_topology,30214,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30215,e3_topology,30215,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30216,e3_topology,30216,minitaur_loras,blueprint,29,environmental_protection_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30217,e3_topology,30217,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30218,e3_topology,30218,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30219,e3_topology,30219,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30220,e3_topology,30220,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30221,e3_topology,30221,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30222,e3_topology,30222,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30223,e3_topology,30223,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30224,e3_topology,30224,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30225,e3_topology,30225,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30226,e3_topology,30226,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30227,e3_topology,30227,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30228,e3_topology,30228,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30229,e3_topology,30229,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30230,e3_topology,30230,qwen_loras,blueprint,29,environmental_protection_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30231,e3_topology,30231,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30232,e3_topology,30232,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30233,e3_topology,30233,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30234,e3_topology,30234,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30235,e3_topology,30235,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30236,e3_topology,30236,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30237,e3_topology,30237,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30238,e3_topology,30238,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30239,e3_topology,30239,qwen_loras,blueprint,29,environmental_protection_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30240,e3_topology,30240,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30241,e3_topology,30241,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30242,e3_topology,30242,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30243,e3_topology,30243,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30244,e3_topology,30244,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30245,e3_topology,30245,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30246,e3_topology,30246,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30247,e3_topology,30247,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30248,e3_topology,30248,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30249,e3_topology,30249,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30250,e3_topology,30250,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30251,e3_topology,30251,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30252,e3_topology,30252,qwen_loras,blueprint,29,environmental_protection_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30253,e3_topology,30253,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30254,e3_topology,30254,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30255,e3_topology,30255,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30256,e3_topology,30256,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30257,e3_topology,30257,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30258,e3_topology,30258,qwen_loras,blueprint,29,environmental_protection_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30259,e3_topology,30259,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30260,e3_topology,30260,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30261,e3_topology,30261,minitaur_loras,blueprint,29,environmental_protection_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30262,e3_topology,30262,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30263,e3_topology,30263,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30264,e3_topology,30264,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30265,e3_topology,30265,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30266,e3_topology,30266,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30267,e3_topology,30267,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30268,e3_topology,30268,minitaur_loras,blueprint,29,environmental_protection_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30269,e3_topology,30269,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30270,e3_topology,30270,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30271,e3_topology,30271,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30272,e3_topology,30272,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30273,e3_topology,30273,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30274,e3_topology,30274,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30275,e3_topology,30275,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30276,e3_topology,30276,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30277,e3_topology,30277,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30278,e3_topology,30278,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30279,e3_topology,30279,qwen_loras,blueprint,29,environmental_protection_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30280,e3_topology,30280,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30281,e3_topology,30281,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30282,e3_topology,30282,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30283,e3_topology,30283,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30284,e3_topology,30284,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30285,e3_topology,30285,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30286,e3_topology,30286,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30287,e3_topology,30287,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30288,e3_topology,30288,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30289,e3_topology,30289,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30290,e3_topology,30290,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30291,e3_topology,30291,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30292,e3_topology,30292,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30293,e3_topology,30293,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30294,e3_topology,30294,minitaur_loras,blueprint,29,environmental_protection_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30295,e3_topology,30295,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30296,e3_topology,30296,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30297,e3_topology,30297,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30298,e3_topology,30298,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30299,e3_topology,30299,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30300,e3_topology,30300,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30301,e3_topology,30301,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30302,e3_topology,30302,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30303,e3_topology,30303,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30304,e3_topology,30304,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30305,e3_topology,30305,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30306,e3_topology,30306,gemma_loras,blueprint,28,ai_copyright_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30307,e3_topology,30307,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30308,e3_topology,30308,minitaur_loras,blueprint,29,environmental_protection_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30309,e3_topology,30309,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30310,e3_topology,30310,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30311,e3_topology,30311,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30312,e3_topology,30312,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30313,e3_topology,30313,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30314,e3_topology,30314,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30315,e3_topology,30315,qwen_loras,blueprint,29,environmental_protection_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30316,e3_topology,30316,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
30317,e3_topology,30317,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30318,e3_topology,30318,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30319,e3_topology,30319,minitaur_loras,blueprint,28,ai_copyright_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30320,e3_topology,30320,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30321,e3_topology,30321,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30322,e3_topology,30322,qwen_loras,blueprint,28,ai_copyright_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30323,e3_topology,30323,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,random,off,off,0,0.5,normal,both,2500,250
30324,e3_topology,30324,llama3.1_loras,blueprint,29,environmental_protection_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30325,e3_topology,30325,minitaur_loras,blueprint,29,environmental_protection_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30326,e3_topology,30326,qwen_loras,blueprint,29,environmental_protection_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30327,e3_topology,30327,gemma_loras,blueprint,25,genetic_enhancements_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30328,e3_topology,30328,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,forest_fire,off,off,0,0.5,normal,both,2500,250
30329,e3_topology,30329,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30330,e3_topology,30330,llama3.1_loras,blueprint,28,ai_copyright_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30331,e3_topology,30331,minitaur_loras,blueprint,29,environmental_protection_tweets.json,256,powerlaw_cluster,off,off,0,0.5,normal,both,2500,250
30332,e3_topology,30332,qwen_loras,blueprint,25,genetic_enhancements_tweets.json,256,cycle,off,off,0,0.5,normal,both,2500,250
30333,e3_topology,30333,gemma_loras,blueprint,29,environmental_protection_tweets.json,256,barabasi_albert,off,off,0,0.5,normal,both,2500,250
30334,e3_topology,30334,llama3.1_loras,blueprint,25,genetic_enhancements_tweets.json,256,stochastic_block,off,off,0,0.5,normal,both,2500,250
30335,e3_topology,30335,minitaur_loras,blueprint,25,genetic_enhancements_tweets.json,256,fully_connected,off,off,0,0.5,normal,both,2500,250
